Name,Link,ID
Barstow Community Hospital,http://www.hospitalsafetyscore.org/h/barstow-community-hospital,281
Bartlett Regional Hospital,http://www.hospitalsafetyscore.org/h/bartlett-regional-hospital,282
Barton Memorial Hospital,http://www.hospitalsafetyscore.org/h/barton-memorial-hospital,283
Bartow Regional Medical Center,http://www.hospitalsafetyscore.org/h/bartow-regional-medical-center,284
Bassett Medical Center,http://www.hospitalsafetyscore.org/h/bassett-medical-center,285
Baton Rouge General Medical Center,http://www.hospitalsafetyscore.org/h/baton-rouge-general-medical-center,286
Baxter Regional Medical Center,http://www.hospitalsafetyscore.org/h/baxter-regional-medical-center,287
Bay Area Hospital,http://www.hospitalsafetyscore.org/h/bay-area-hospital,288
Bayfront Health St. Petersburg,http://www.hospitalsafetyscore.org/h/bayfront-health-st-petersburg,289
Bayhealth Hospital Sussex Campus,http://www.hospitalsafetyscore.org/h/bayhealth-hospital-sussex-campus,290
Bayhealth Kent Campus,http://www.hospitalsafetyscore.org/h/bayhealth-kent-campus,291
Baylor Scott & White All Saints Medical Center - Fort Worth,http://www.hospitalsafetyscore.org/h/baylor-scott-white-all-saints-medical-center-fort-worth,292
Baylor Scott & White Heart and Vascular Hospital Dallas,http://www.hospitalsafetyscore.org/h/baylor-scott-white-heart-and-vascular-hospital-dallas,293
Baylor Scott & White Medical Center - College Station,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-college-station,294
Baylor Scott & White Medical Center - Grapevine,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-grapevine,295
Baylor Scott & White Medical Center - Irving,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-irving,296
Baylor Scott & White Medical Center - Lake Pointe,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-lake-pointe,297
Baylor Scott & White Medical Center - Lakeway,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-lakeway,298
Baylor Scott & White Medical Center - Marble Falls,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-marble-falls,299
Baylor Scott & White Medical Center - McKinney,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-mckinney,300
Baylor Scott & White Medical Center - Pflugerville,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-pflugerville,301
Baylor Scott & White Medical Center - Plano,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-plano,302
Baylor Scott & White Medical Center - Round Rock,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-round-rock,303
Baylor Scott & White Medical Center - Sunnyvale,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-sunnyvale,304
Baylor Scott & White Medical Center - Temple,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-temple,305
Baylor Scott & White Medical Center - Waxahachie,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-waxahachie,306
Baylor Scott & White Medical Center Centennial,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-centennial,307
Baylor Scott & White Medical Center- Hillcrest,http://www.hospitalsafetyscore.org/h/baylor-scott-white-medical-center-hillcrest,308
Baylor Scott and White Medical Center Frisco,http://www.hospitalsafetyscore.org/h/baylor-scott-and-white-medical-center-frisco,309
Baylor St. Luke's Medical Center,http://www.hospitalsafetyscore.org/h/baylor-st-lukes-medical-center,310
Baylor University Medical Center - Dallas,http://www.hospitalsafetyscore.org/h/baylor-university-medical-center-dallas,311
Baystate Franklin Medical Center,http://www.hospitalsafetyscore.org/h/baystate-franklin-medical-center,312
Baystate Medical Center,http://www.hospitalsafetyscore.org/h/baystate-medical-center,313
Baystate Noble Hospital,http://www.hospitalsafetyscore.org/h/baystate-noble-hospital,314
Baystate Wing Hospital,http://www.hospitalsafetyscore.org/h/baystate-wing-hospital,315
Beaufort Memorial Hospital,http://www.hospitalsafetyscore.org/h/beaufort-memorial-hospital,316
"Beaumont Hospital, Dearborn",http://www.hospitalsafetyscore.org/h/beaumont-hospital-dearborn,317
"Beaumont Hospital, Farmington Hills",http://www.hospitalsafetyscore.org/h/beaumont-hospital-farmington-hills,318
"Beaumont Hospital, Grosse Pointe",http://www.hospitalsafetyscore.org/h/beaumont-hospital-grosse-pointe,319
"Beaumont Hospital, Royal Oak",http://www.hospitalsafetyscore.org/h/beaumont-hospital-royal-oak,320
"Beaumont Hospital, Taylor",http://www.hospitalsafetyscore.org/h/beaumont-hospital-taylor,321
"Beaumont Hospital, Trenton",http://www.hospitalsafetyscore.org/h/beaumont-hospital-trenton,322
"Beaumont Hospital, Troy",http://www.hospitalsafetyscore.org/h/beaumont-hospital-troy,323
"Beaumont Hospital, Wayne",http://www.hospitalsafetyscore.org/h/beaumont-hospital-wayne,324
Beauregard Health System,http://www.hospitalsafetyscore.org/h/beauregard-health-system,325
Beckley ARH Hospital,http://www.hospitalsafetyscore.org/h/beckley-arh-hospital,326
Beebe Healthcare,http://www.hospitalsafetyscore.org/h/beebe-healthcare,327
Bellevue Medical Center,http://www.hospitalsafetyscore.org/h/bellevue-medical-center,328
Bellin Memorial Hospital,http://www.hospitalsafetyscore.org/h/bellin-memorial-hospital,329
Beloit Memorial Hospital,http://www.hospitalsafetyscore.org/h/beloit-memorial-hospital,330
Belton Regional Medical Center,http://www.hospitalsafetyscore.org/h/belton-regional-medical-center,331
Ben Taub Hospital,http://www.hospitalsafetyscore.org/h/ben-taub-hospital,332
Benefis Hospitals,http://www.hospitalsafetyscore.org/h/benefis-hospitals,333
Berger Hospital,http://www.hospitalsafetyscore.org/h/berger-hospital,334
Berkeley Medical Center,http://www.hospitalsafetyscore.org/h/berkeley-medical-center,335
Berkshire Medical Center,http://www.hospitalsafetyscore.org/h/berkshire-medical-center,336
Bertrand Chaffee Hospital,http://www.hospitalsafetyscore.org/h/bertrand-chaffee-hospital,337
Beth Israel Deaconess Hospital Plymouth,http://www.hospitalsafetyscore.org/h/beth-israel-deaconess-hospital-plymouth,338
Beth Israel Deaconess Hospital-Milton,http://www.hospitalsafetyscore.org/h/beth-israel-deaconess-hospital-milton,339
Beth Israel Deaconess Medical Center,http://www.hospitalsafetyscore.org/h/beth-israel-deaconess-medical-center,340
Beth Israel Hospital - Needham,http://www.hospitalsafetyscore.org/h/beth-israel-hospital-needham,341
Bethesda Butler Hospital,http://www.hospitalsafetyscore.org/h/bethesda-butler-hospital,342
Bethesda North Hospital,http://www.hospitalsafetyscore.org/h/bethesda-north-hospital,343
Betsy Johnson Regional Hospital,http://www.hospitalsafetyscore.org/h/betsy-johnson-regional-hospital,344
Beverly Hospital,http://www.hospitalsafetyscore.org/h/beverly-hospital-montebello-ca,345
Beverly Hospital,http://www.hospitalsafetyscore.org/h/beverly-hospital-beverly-ma,346
Billings Clinic,http://www.hospitalsafetyscore.org/h/billings-clinic,347
Blanchard Valley Hospital,http://www.hospitalsafetyscore.org/h/blanchard-valley-hospital,348
Blessing Hospital,http://www.hospitalsafetyscore.org/h/blessing-hospital,349
Blount Memorial Hospital,http://www.hospitalsafetyscore.org/h/blount-memorial-hospital,350
"Blue Ridge HealthCare Hospitals, Inc.",http://www.hospitalsafetyscore.org/h/blue-ridge-healthcare-hospitals-inc,351
Bluffton Regional Medical Center,http://www.hospitalsafetyscore.org/h/bluffton-regional-medical-center,352
Bolivar Medical Center,http://www.hospitalsafetyscore.org/h/bolivar-medical-center,353
Bon Secours Community Hospital,http://www.hospitalsafetyscore.org/h/bon-secours-community-hospital,354
Bon Secours Maryview Medical Center,http://www.hospitalsafetyscore.org/h/bon-secours-maryview-medical-center,355
Bon Secours Memorial Regional Medical Center,http://www.hospitalsafetyscore.org/h/bon-secours-memorial-regional-medical-center,356
Bon Secours Southside Regional Medical Center,http://www.hospitalsafetyscore.org/h/bon-secours-southside-regional-medical-center,357
Bon Secours St. Francis Hospital,http://www.hospitalsafetyscore.org/h/bon-secours-st-francis-hospital,358
Bon Secours St. Francis Medical Center,http://www.hospitalsafetyscore.org/h/bon-secours-st-francis-medical-center,359
Bon Secours St. Mary's Hospital of Richmond,http://www.hospitalsafetyscore.org/h/bon-secours-st-marys-hospital-of-richmond,360
Boone Hospital Center,http://www.hospitalsafetyscore.org/h/boone-hospital-center,361
Boston Medical Center,http://www.hospitalsafetyscore.org/h/boston-medical-center,362
Bothwell Regional Health Center,http://www.hospitalsafetyscore.org/h/bothwell-regional-health-center,363
Boulder Community Foothills Hospital,http://www.hospitalsafetyscore.org/h/boulder-community-foothills-hospital,364
Bozeman Health Deaconess Regional Medical Center,http://www.hospitalsafetyscore.org/h/bozeman-health-deaconess-regional-medical-center,365
Brattleboro Memorial Hospital,http://www.hospitalsafetyscore.org/h/brattleboro-memorial-hospital,366
Bravera Health Brooksville,http://www.hospitalsafetyscore.org/h/bravera-health-brooksville,367
Bravera Health Seven Rivers,http://www.hospitalsafetyscore.org/h/bravera-health-seven-rivers,368
Bravera Health Spring Hill,http://www.hospitalsafetyscore.org/h/bravera-health-spring-hill,369
Bridgeport Hospital,http://www.hospitalsafetyscore.org/h/bridgeport-hospital,370
Bridgeport Hospital Milford Campus,http://www.hospitalsafetyscore.org/h/bridgeport-hospital-milford-campus,371
Brigham And Women's Hospital,http://www.hospitalsafetyscore.org/h/brigham-and-womens-hospital,372
Brigham and Women's Faulkner Hospital,http://www.hospitalsafetyscore.org/h/brigham-and-womens-faulkner-hospital,373
Bristol Health,http://www.hospitalsafetyscore.org/h/bristol-health,374
Bristol Regional Medical Center,http://www.hospitalsafetyscore.org/h/bristol-regional-medical-center,375
Broadlawns Medical Center,http://www.hospitalsafetyscore.org/h/broadlawns-medical-center,376
Bronson Battle Creek,http://www.hospitalsafetyscore.org/h/bronson-battle-creek,377
Bronson Methodist Hospital,http://www.hospitalsafetyscore.org/h/bronson-methodist-hospital,378
BronxCare Health System,http://www.hospitalsafetyscore.org/h/bronxcare-health-system,379
Brookdale Hospital Medical Center,http://www.hospitalsafetyscore.org/h/brookdale-hospital-medical-center,380
Brookings Health System,http://www.hospitalsafetyscore.org/h/brookings-health-system,381
"Brooks-TLC Hospital System, Inc.",http://www.hospitalsafetyscore.org/h/brooks-tlc-hospital-system-inc,382
Brookwood Baptist Medical Center,http://www.hospitalsafetyscore.org/h/brookwood-baptist-medical-center,383
Broward Health Coral Springs,http://www.hospitalsafetyscore.org/h/broward-health-coral-springs,384
Broward Health Imperial Point,http://www.hospitalsafetyscore.org/h/broward-health-imperial-point,385
Broward Health Medical Center,http://www.hospitalsafetyscore.org/h/broward-health-medical-center,386
Broward Health North,http://www.hospitalsafetyscore.org/h/broward-health-north,387
Bryan East Campus,http://www.hospitalsafetyscore.org/h/bryan-east-campus,388
Bryan West Campus,http://www.hospitalsafetyscore.org/h/bryan-west-campus,389
Buchanan General Hospital,http://www.hospitalsafetyscore.org/h/buchanan-general-hospital,390
Buffalo General Medical Center,http://www.hospitalsafetyscore.org/h/buffalo-general-medical-center,391
Buffalo Hospital,http://www.hospitalsafetyscore.org/h/buffalo-hospital,392
Butler Memorial Hospital,http://www.hospitalsafetyscore.org/h/butler-memorial-hospital,393
Byrd Regional Hospital,http://www.hospitalsafetyscore.org/h/byrd-regional-hospital,394
CAMC General Hospital,http://www.hospitalsafetyscore.org/h/camc-general-hospital,395
CAMC Teays Valley Hospital,http://www.hospitalsafetyscore.org/h/camc-teays-valley-hospital,396
CENTRAL CAROLINA HOSPITAL,http://www.hospitalsafetyscore.org/h/central-carolina-hospital,397
CGH Medical Center,http://www.hospitalsafetyscore.org/h/cgh-medical-center,398
CHA Cambridge Hospital,http://www.hospitalsafetyscore.org/h/cha-cambridge-hospital,399
CHA Everett Hospital,http://www.hospitalsafetyscore.org/h/cha-everett-hospital,400
CHI Health Creighton University Medical Center - Bergan Mercy,http://www.hospitalsafetyscore.org/h/chi-health-creighton-university-medical-center-bergan-mercy,401
CHI Health Good Samaritan,http://www.hospitalsafetyscore.org/h/chi-health-good-samaritan,402
CHI Health Immanuel,http://www.hospitalsafetyscore.org/h/chi-health-immanuel,403
CHI Health Lakeside,http://www.hospitalsafetyscore.org/h/chi-health-lakeside,404
CHI Health Mercy Council Bluffs,http://www.hospitalsafetyscore.org/h/chi-health-mercy-council-bluffs,405
CHI Health Midlands,http://www.hospitalsafetyscore.org/h/chi-health-midlands,406
CHI Health St Francis,http://www.hospitalsafetyscore.org/h/chi-health-st-francis,407
CHI Health St. Elizabeth,http://www.hospitalsafetyscore.org/h/chi-health-st-elizabeth,408
CHI Mercy Health Mercy Medical Center,http://www.hospitalsafetyscore.org/h/chi-mercy-health-mercy-medical-center,409
CHI St Luke's Health - Sugar Land Hospital,http://www.hospitalsafetyscore.org/h/chi-st-lukes-health-sugar-land-hospital,410
CHI St Luke's Hospital at The Vintage,http://www.hospitalsafetyscore.org/h/chi-st-lukes-hospital-at-the-vintage,411
CHI St. Alexius Health,http://www.hospitalsafetyscore.org/h/chi-st-alexius-health,412
CHI St. Joseph Health College Station Hospital,http://www.hospitalsafetyscore.org/h/chi-st-joseph-health-college-station-hospital,413
CHI St. Joseph Health Regional,http://www.hospitalsafetyscore.org/h/chi-st-joseph-health-regional,414
CHI St. Luke's Health Brazosport,http://www.hospitalsafetyscore.org/h/chi-st-lukes-health-brazosport,415
CHI St. Luke's Health Memorial,http://www.hospitalsafetyscore.org/h/chi-st-lukes-health-memorial,416
CHI St. Luke's Health Memorial Livingston,http://www.hospitalsafetyscore.org/h/chi-st-lukes-health-memorial-livingston,417
CHI St. Vincent Hot Springs,http://www.hospitalsafetyscore.org/h/chi-st-vincent-hot-springs,418
CHI St. Vincent Infirmary Medical Center,http://www.hospitalsafetyscore.org/h/chi-st-vincent-infirmary-medical-center,419
CHI St. Vincent Medical Center-North,http://www.hospitalsafetyscore.org/h/chi-st-vincent-medical-center-north,420
CHRISTUS Good Shepherd Medical Center - Longview,http://www.hospitalsafetyscore.org/h/christus-good-shepherd-medical-center-longview,421
CHRISTUS Good Shepherd Medical Center-Marshall,http://www.hospitalsafetyscore.org/h/christus-good-shepherd-medical-center-marshall,422
CHRISTUS Health Shreveport-Bossier,http://www.hospitalsafetyscore.org/h/christus-health-shreveport-bossier,423
CHRISTUS Mother Frances Hospital - Sulphur Springs,http://www.hospitalsafetyscore.org/h/christus-mother-frances-hospital-sulphur-springs,424
CHRISTUS Mother Frances Hospital - Tyler,http://www.hospitalsafetyscore.org/h/christus-mother-frances-hospital-tyler,425
CHRISTUS Ochsner Lake Area,http://www.hospitalsafetyscore.org/h/christus-ochsner-lake-area,426
CHRISTUS Ochsner St. Patrick Hospital of Lake Charles,http://www.hospitalsafetyscore.org/h/christus-ochsner-st-patrick-hospital-of-lake-charles,427
CHRISTUS Santa Rosa Health Care - Medical Center,http://www.hospitalsafetyscore.org/h/christus-santa-rosa-health-care-medical-center,428
CHRISTUS Santa Rosa Hospital - New Braunfels,http://www.hospitalsafetyscore.org/h/christus-santa-rosa-hospital-new-braunfels,429
CHRISTUS Santa Rosa Hospital - San Marcos,http://www.hospitalsafetyscore.org/h/christus-santa-rosa-hospital-san-marcos,430
CHRISTUS Santa Rosa Hospital - Westover Hills,http://www.hospitalsafetyscore.org/h/christus-santa-rosa-hospital-westover-hills,431
CHRISTUS Southeast Texas St. Elizabeth,http://www.hospitalsafetyscore.org/h/christus-southeast-texas-st-elizabeth,432
CHRISTUS Spohn Hospital Alice,http://www.hospitalsafetyscore.org/h/christus-spohn-hospital-alice,433
